date,report_name,report_agency,visits,language
2019-08-20 00:00:00,language,health-human-services,948,ar-sa
2019-08-20 00:00:00,language,health-human-services,942,es-py
2019-08-20 00:00:00,language,health-human-services,902,zh-hans-cn
2019-08-20 00:00:00,language,health-human-services,857,sk
2019-08-20 00:00:00,language,health-human-services,822,en-zg
2019-08-20 00:00:00,language,health-human-services,782,bg
2019-08-20 00:00:00,language,health-human-services,771,fi
2019-08-20 00:00:00,language,health-human-services,769,fil
2019-08-20 00:00:00,language,health-human-services,723,hr
2019-08-20 00:00:00,language,health-human-services,714,lt-lt
2019-08-20 00:00:00,language,health-human-services,695,es-ni
2019-08-20 00:00:00,language,health-human-services,668,sr
2019-08-20 00:00:00,language,health-human-services,664,lv-lv
2019-08-20 00:00:00,language,health-human-services,660,et-ee
2019-08-20 00:00:00,language,health-human-services,657,es-la
2019-08-20 00:00:00,language,health-human-services,649,en-hk
2019-08-20 00:00:00,language,health-human-services,631,nb
2019-08-20 00:00:00,language,health-human-services,621,en-de
2019-08-20 00:00:00,language,health-human-services,576,it-ch
2019-08-20 00:00:00,language,health-human-services,567,zh-cn.utf-8
2019-08-20 00:00:00,language,health-human-services,565,pt
2019-08-20 00:00:00,language,health-human-services,505,hu
2019-08-20 00:00:00,language,health-human-services,496,es-pr
2019-08-20 00:00:00,language,health-human-services,449,en-id
2019-08-20 00:00:00,language,health-human-services,401,en-nl
2019-08-20 00:00:00,language,health-human-services,392,ar-iq
2019-08-20 00:00:00,language,health-human-services,380,en-ng
2019-08-20 00:00:00,language,health-human-services,359,uk
2019-08-20 00:00:00,language,health-human-services,358,ar-jo
2019-08-20 00:00:00,language,health-human-services,356,en-be
2019-08-20 00:00:00,language,health-human-services,356,ms-my
2019-08-20 00:00:00,language,health-human-services,332,en-ke
2019-08-20 00:00:00,language,health-human-services,302,mr-in
2019-08-20 00:00:00,language,health-human-services,284,en-se
2019-08-20 00:00:00,language,health-human-services,259,is-is
2019-08-20 00:00:00,language,health-human-services,251,en-pr
2019-08-20 00:00:00,language,health-human-services,227,en-ch
2019-08-20 00:00:00,language,health-human-services,212,ar-dz
2019-08-20 00:00:00,language,health-human-services,212,en-il
2019-08-20 00:00:00,language,health-human-services,212,ru-ua
2019-08-20 00:00:00,language,health-human-services,207,en-zw
2019-08-20 00:00:00,language,health-human-services,184,lv
2019-08-20 00:00:00,language,health-human-services,173,(not set)
2019-08-20 00:00:00,language,health-human-services,172,ar-sd
2019-08-20 00:00:00,language,health-human-services,166,ta-in
2019-08-20 00:00:00,language,health-human-services,157,ar-ye
2019-08-20 00:00:00,language,health-human-services,150,ta
2019-08-20 00:00:00,language,health-human-services,146,en-tt
2019-08-20 00:00:00,language,health-human-services,143,gu-in
2019-08-20 00:00:00,language,health-human-services,142,en-zm
2019-08-20 00:00:00,language,health-human-services,142,fr-dz
2019-08-20 00:00:00,language,health-human-services,141,es-cu
2019-08-20 00:00:00,language,health-human-services,137,en-ae
2019-08-20 00:00:00,language,health-human-services,136,en-sd
2019-08-20 00:00:00,language,health-human-services,134,en-fi
2019-08-20 00:00:00,language,health-human-services,127,bn
2019-08-20 00:00:00,language,health-human-services,126,en-dk
2019-08-20 00:00:00,language,health-human-services,125,km-kh
2019-08-20 00:00:00,language,health-human-services,120,ar-ly
2019-08-20 00:00:00,language,health-human-services,118,en-jm
2019-08-20 00:00:00,language,health-human-services,118,mk-mk
2019-08-20 00:00:00,language,health-human-services,114,ar-sy
2019-08-20 00:00:00,language,health-human-services,111,gl-es
2019-08-20 00:00:00,language,health-human-services,110,bn-in
2019-08-20 00:00:00,language,health-human-services,110,el-cy
2019-08-20 00:00:00,language,health-human-services,109,es-es_tradnl
2019-08-20 00:00:00,language,health-human-services,109,ms
2019-08-20 00:00:00,language,health-human-services,106,bn-bd
2019-08-20 00:00:00,language,health-human-services,104,fil-ph
2019-08-20 00:00:00,language,health-human-services,103,bs-ba
2019-08-20 00:00:00,language,health-human-services,102,gl
2019-08-20 00:00:00,language,health-human-services,101,cy
2019-08-20 00:00:00,language,health-human-services,101,en-ug
2019-08-19 00:00:00,language,health-human-services,6714230,en-us
2019-08-19 00:00:00,language,health-human-services,872541,en-gb
2019-08-19 00:00:00,language,health-human-services,680682,es-es
2019-08-19 00:00:00,language,health-human-services,491897,es-419
2019-08-19 00:00:00,language,health-human-services,292070,zh-cn
2019-08-19 00:00:00,language,health-human-services,268310,es-us
2019-08-19 00:00:00,language,health-human-services,164232,es
2019-08-19 00:00:00,language,health-human-services,139123,en-au
2019-08-19 00:00:00,language,health-human-services,125234,es-xl
2019-08-19 00:00:00,language,health-human-services,123355,en-ca
2019-08-19 00:00:00,language,health-human-services,107324,pt-br
2019-08-19 00:00:00,language,health-human-services,81426,es-mx
2019-08-19 00:00:00,language,health-human-services,78414,ja-jp
2019-08-19 00:00:00,language,health-human-services,73906,fr-fr
2019-08-19 00:00:00,language,health-human-services,72890,de-de
2019-08-19 00:00:00,language,health-human-services,71565,ko-kr
2019-08-19 00:00:00,language,health-human-services,67515,en
2019-08-19 00:00:00,language,health-human-services,59608,en-in
2019-08-19 00:00:00,language,health-human-services,58282,zh-tw
2019-08-19 00:00:00,language,health-human-services,58271,it-it
2019-08-19 00:00:00,language,health-human-services,57347,ja
2019-08-19 00:00:00,language,health-human-services,38332,ru-ru
2019-08-19 00:00:00,language,health-human-services,37554,de
2019-08-19 00:00:00,language,health-human-services,37218,nl-nl
2019-08-19 00:00:00,language,health-human-services,35099,tr-tr
2019-08-19 00:00:00,language,health-human-services,29818,es-ar
2019-08-19 00:00:00,language,health-human-services,25220,fr
2019-08-19 00:00:00,language,health-human-services,20466,sv-se
2019-08-19 00:00:00,language,health-human-services,18534,th-th
2019-08-19 00:00:00,language,health-human-services,18533,en-za
2019-08-19 00:00:00,language,health-human-services,16980,pl-pl
2019-08-19 00:00:00,language,health-human-services,16620,ar
2019-08-19 00:00:00,language,health-human-services,16248,en-ph
2019-08-19 00:00:00,language,health-human-services,16085,es-co
2019-08-19 00:00:00,language,health-human-services,15978,es-cl
2019-08-19 00:00:00,language,health-human-services,15905,da-dk
2019-08-19 00:00:00,language,health-human-services,15471,pt-pt
2019-08-19 00:00:00,language,health-human-services,15055,en-sg
2019-08-19 00:00:00,language,health-human-services,14423,nb-no
2019-08-19 00:00:00,language,health-human-services,13753,es-pe
2019-08-19 00:00:00,language,health-human-services,13003,en-ie
2019-08-19 00:00:00,language,health-human-services,12118,vi-vn
2019-08-19 00:00:00,language,health-human-services,12090,id-id
2019-08-19 00:00:00,language,health-human-services,10070,el-gr
2019-08-19 00:00:00,language,health-human-services,9965,fi-fi
2019-08-19 00:00:00,language,health-human-services,9788,he-il
2019-08-19 00:00:00,language,health-human-services,8788,en-nz
2019-08-19 00:00:00,language,health-human-services,8676,de-ch
2019-08-19 00:00:00,language,health-human-services,8071,ru
2019-08-19 00:00:00,language,health-human-services,7411,ca-es
2019-08-19 00:00:00,language,health-human-services,6763,fr-ca
2019-08-19 00:00:00,language,health-human-services,6668,cs-cz
2019-08-19 00:00:00,language,health-human-services,6594,pl
2019-08-19 00:00:00,language,health-human-services,6412,id
2019-08-19 00:00:00,language,health-human-services,5527,ro-ro
2019-08-19 00:00:00,language,health-human-services,5448,nl-be
2019-08-19 00:00:00,language,health-human-services,4817,it
2019-08-19 00:00:00,language,health-human-services,4806,de-at
2019-08-19 00:00:00,language,health-human-services,4624,nl
2019-08-19 00:00:00,language,health-human-services,4341,ca
2019-08-19 00:00:00,language,health-human-services,3901,hu-hu
2019-08-19 00:00:00,language,health-human-services,3832,es-ec
2019-08-19 00:00:00,language,health-human-services,3762,hr-hr
2019-08-19 00:00:00,language,health-human-services,3352,ar-eg
2019-08-19 00:00:00,language,health-human-services,3330,fr-ch
2019-08-19 00:00:00,language,health-human-services,3303,es-cr
2019-08-19 00:00:00,language,health-human-services,3261,ar-ae
2019-08-19 00:00:00,language,health-human-services,3176,sk-sk
2019-08-19 00:00:00,language,health-human-services,3006,es-gt
2019-08-19 00:00:00,language,health-human-services,2835,th
2019-08-19 00:00:00,language,health-human-services,2773,fr-be
2019-08-19 00:00:00,language,health-human-services,2647,es-bo
2019-08-19 00:00:00,language,health-human-services,2607,tr
2019-08-19 00:00:00,language,health-human-services,2601,sl-si
2019-08-19 00:00:00,language,health-human-services,2439,fa-ir
2019-08-19 00:00:00,language,health-human-services,2433,zh-hk
2019-08-19 00:00:00,language,health-human-services,2414,ko
2019-08-19 00:00:00,language,health-human-services,2339,hi-in
2019-08-19 00:00:00,language,health-human-services,2050,es-pa
2019-08-19 00:00:00,language,health-human-services,1990,zh
2019-08-19 00:00:00,language,health-human-services,1986,vi
2019-08-19 00:00:00,language,health-human-services,1937,cs
2019-08-19 00:00:00,language,health-human-services,1864,bg-bg
2019-08-19 00:00:00,language,health-human-services,1824,uk-ua
2019-08-19 00:00:00,language,health-human-services,1788,es-ve
2019-08-19 00:00:00,language,health-human-services,1746,fa
2019-08-19 00:00:00,language,health-human-services,1736,es-sv
2019-08-19 00:00:00,language,health-human-services,1719,en-my
2019-08-19 00:00:00,language,health-human-services,1525,sr-rs
2019-08-19 00:00:00,language,health-human-services,1509,el
2019-08-19 00:00:00,language,health-human-services,1451,ro
2019-08-19 00:00:00,language,health-human-services,1447,hi
2019-08-19 00:00:00,language,health-human-services,1332,he
2019-08-19 00:00:00,language,health-human-services,1298,da
2019-08-19 00:00:00,language,health-human-services,1229,en-pk
2019-08-19 00:00:00,language,health-human-services,1166,es-hn
2019-08-19 00:00:00,language,health-human-services,1162,es-uy
2019-08-19 00:00:00,language,health-human-services,1155,lt
2019-08-19 00:00:00,language,health-human-services,1022,sv
2019-08-19 00:00:00,language,health-human-services,988,es-do
2019-08-19 00:00:00,language,health-human-services,946,ar-sa
2019-08-19 00:00:00,language,health-human-services,936,es-py
2019-08-19 00:00:00,language,health-human-services,924,sl
2019-08-19 00:00:00,language,health-human-services,920,et-ee
2019-08-19 00:00:00,language,health-human-services,916,fil
2019-08-19 00:00:00,language,health-human-services,900,c
2019-08-19 00:00:00,language,health-human-services,895,en-zg
2019-08-19 00:00:00,language,health-human-services,869,lt-lt
2019-08-19 00:00:00,language,health-human-services,849,sk
2019-08-19 00:00:00,language,health-human-services,847,zh-hans-cn
2019-08-19 00:00:00,language,health-human-services,765,fi
2019-08-19 00:00:00,language,health-human-services,714,hr
2019-08-19 00:00:00,language,health-human-services,704,es-ni
2019-08-19 00:00:00,language,health-human-services,684,bg
2019-08-19 00:00:00,language,health-human-services,680,lv-lv
2019-08-19 00:00:00,language,health-human-services,651,sr
2019-08-19 00:00:00,language,health-human-services,633,en-de
2019-08-19 00:00:00,language,health-human-services,622,en-hk
2019-08-19 00:00:00,language,health-human-services,597,nb
2019-08-19 00:00:00,language,health-human-services,584,pt
2019-08-19 00:00:00,language,health-human-services,569,es-pr
2019-08-19 00:00:00,language,health-human-services,558,it-ch
2019-08-19 00:00:00,language,health-human-services,536,es-la
2019-08-19 00:00:00,language,health-human-services,478,hu
2019-08-19 00:00:00,language,health-human-services,394,ms-my
2019-08-19 00:00:00,language,health-human-services,386,ar-iq
2019-08-19 00:00:00,language,health-human-services,381,ar-jo
2019-08-19 00:00:00,language,health-human-services,381,en-ng
2019-08-19 00:00:00,language,health-human-services,365,en-id
2019-08-19 00:00:00,language,health-human-services,363,en-nl
2019-08-19 00:00:00,language,health-human-services,354,uk
2019-08-19 00:00:00,language,health-human-services,312,en-ke
2019-08-19 00:00:00,language,health-human-services,303,en-be
2019-08-19 00:00:00,language,health-human-services,281,mr-in
2019-08-19 00:00:00,language,health-human-services,267,ar-dz
2019-08-19 00:00:00,language,health-human-services,257,en-se
2019-08-19 00:00:00,language,health-human-services,249,en-pr
2019-08-19 00:00:00,language,health-human-services,245,is-is
2019-08-19 00:00:00,language,health-human-services,214,en-ch
2019-08-19 00:00:00,language,health-human-services,201,ru-ua
2019-08-19 00:00:00,language,health-human-services,195,en-il
2019-08-19 00:00:00,language,health-human-services,186,en-zw
2019-08-19 00:00:00,language,health-human-services,183,en-ae
2019-08-19 00:00:00,language,health-human-services,175,lv
2019-08-19 00:00:00,language,health-human-services,175,ta
2019-08-19 00:00:00,language,health-human-services,170,ta-in
2019-08-19 00:00:00,language,health-human-services,166,fr-dz
2019-08-19 00:00:00,language,health-human-services,161,(not set)
2019-08-19 00:00:00,language,health-human-services,150,ar-sd
2019-08-19 00:00:00,language,health-human-services,147,en-dk
2019-08-19 00:00:00,language,health-human-services,147,gu-in
2019-08-19 00:00:00,language,health-human-services,143,bn-in
2019-08-19 00:00:00,language,health-human-services,142,en-tt
2019-08-19 00:00:00,language,health-human-services,137,es-es_tradnl
2019-08-19 00:00:00,language,health-human-services,137,gl-es
2019-08-19 00:00:00,language,health-human-services,135,en-zm
2019-08-19 00:00:00,language,health-human-services,135,mk-mk
2019-08-19 00:00:00,language,health-human-services,132,ar-ye
2019-08-19 00:00:00,language,health-human-services,131,bn
2019-08-19 00:00:00,language,health-human-services,125,gl
2019-08-19 00:00:00,language,health-human-services,125,km-kh
2019-08-19 00:00:00,language,health-human-services,121,ar-sy
2019-08-19 00:00:00,language,health-human-services,120,ar-ly
2019-08-19 00:00:00,language,health-human-services,119,fil-ph
2019-08-19 00:00:00,language,health-human-services,118,el-cy
2019-08-19 00:00:00,language,health-human-services,115,en-fi
2019-08-19 00:00:00,language,health-human-services,114,ms
